map_case,noise_model,frame,timestamp,alpha,threshold,opening_count,junction_detected,anchor_mode
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.8,134.83976553838912,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.85,136.75482415379184,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.9,138.66988276919454,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.95,140.58494138459727,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.05,106.12700200308124,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.1,108.04137031870854,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.15,109.95573863433586,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.2,111.87010694996316,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.25,113.78447526559046,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.3,115.69884358121776,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.35,117.61321189684506,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.4,119.52758021247237,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.45,121.44194852809967,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.5,123.35631684372697,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.55,125.27068515935427,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.6,127.18505347498157,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.65,129.0994217906089,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.7,131.01379010623617,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.75,132.9281584218635,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.8,134.8425267374908,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.85,136.7568950531181,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.9,138.6712633687454,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,42,0.7166666666666672,0.95,140.5856316843727,2,False,CLOSED_LOOP_ANCHOR_STOP
